Temps (s),Echelon (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C)
102.11839151382446,0.494,1.623,42.931,1.979,35.244,2.155,31.942
102.38320779800415,0.489,1.623,42.931,1.979,35.244,2.151,32.037
102.64901232719421,0.494,1.623,42.931,1.979,35.244,2.151,32.037
102.91427230834961,0.494,1.618,43.044,1.975,35.343,2.146,32.132
103.17946314811707,0.494,1.618,43.044,1.975,35.343,2.151,32.037
103.44447588920593,0.494,1.618,43.044,1.975,35.343,2.146,32.132
103.70996403694153,0.494,1.618,43.044,1.975,35.343,2.146,32.132
103.97488355636597,0.489,1.613,43.157,1.97,35.442,2.146,32.132
104.24032926559448,0.494,1.613,43.157,1.97,35.442,2.141,32.227
104.50555801391602,0.489,1.613,43.157,1.97,35.442,2.141,32.227
104.77051401138306,0.494,1.613,43.157,1.965,35.541,2.141,32.227
105.03588509559631,0.489,1.613,43.157,1.965,35.541,2.136,32.322
105.29977536201477,0.494,1.608,43.27,1.965,35.541,2.136,32.322
105.5654993057251,0.494,1.608,43.27,1.965,35.541,2.136,32.322
105.83079218864441,0.494,1.603,43.383,1.965,35.541,2.136,32.322
106.09633111953735,0.489,1.603,43.383,1.96,35.64,2.131,32.417
106.3615083694458,0.494,1.603,43.383,1.96,35.64,2.131,32.417
106.62694454193115,0.494,1.603,43.383,1.955,35.74,2.131,32.417
106.89180755615234,0.494,1.598,43.497,1.955,35.74,2.131,32.417
107.15731263160706,0.494,1.598,43.497,1.955,35.74,2.126,32.512
107.42250990867615,0.489,1.598,43.497,1.955,35.74,2.126,32.512
107.6875,0.494,1.598,43.497,1.955,35.74,2.126,32.512
107.95243978500366,0.538,1.623,42.931,1.926,36.34,2.048,34.05
108.21715784072876,0.503,1.637,42.594,1.999,34.849,2.151,32.037
108.48310160636902,0.484,1.598,43.497,1.955,35.74,2.121,32.607
108.74659609794617,0.489,1.588,43.725,1.95,35.839,2.121,32.607
109.01327109336853,0.494,1.593,43.611,1.95,35.839,2.116,32.703
109.27827978134155,0.494,1.588,43.725,1.945,35.939,2.121,32.607
109.54317378997803,0.494,1.593,43.611,1.945,35.939,2.116,32.703
109.80815553665161,0.494,1.588,43.725,1.945,35.939,2.116,32.703
110.07392024993896,0.494,1.588,43.725,1.945,35.939,2.116,32.703
110.33902621269226,0.494,1.588,43.725,1.945,35.939,2.111,32.798
110.61198854446411,0.494,1.584,43.84,1.94,36.039,2.116,32.703
110.86804723739624,0.489,1.584,43.84,1.94,36.039,2.111,32.798
111.13414072990417,0.489,1.579,43.955,1.94,36.039,2.111,32.798
111.3983211517334,0.494,1.579,43.955,1.935,36.139,2.111,32.798
111.66420722007751,0.494,1.579,43.955,1.935,36.139,2.111,32.798
111.9288387298584,0.494,1.579,43.955,1.935,36.139,2.107,32.894
112.19507145881653,0.494,1.574,44.07,1.935,36.139,2.107,32.894
112.46031308174133,0.494,1.574,44.07,1.935,36.139,2.102,32.989
112.73922538757324,0.489,1.574,44.07,1.931,36.239,2.107,32.894
112.98965811729431,0.489,1.574,44.07,1.931,36.239,2.102,32.989
113.25548267364502,0.494,1.569,44.185,1.931,36.239,2.097,33.085
113.52036118507385,0.494,1.569,44.185,1.926,36.34,2.097,33.085
113.78559160232544,0.494,1.569,44.185,1.926,36.34,2.097,33.085
114.05013251304626,0.494,1.574,44.07,1.926,36.34,2.097,33.085
114.31577944755554,0.489,1.574,44.07,1.921,36.44,2.097,33.085
114.5804214477539,0.494,1.574,44.07,1.921,36.44,2.097,33.085
114.84622144699097,0.494,1.569,44.185,1.921,36.44,2.092,33.181
115.1110188961029,0.494,1.569,44.185,1.921,36.44,2.092,33.181
115.37679076194763,0.494,1.569,44.185,1.916,36.541,2.092,33.181
115.64137768745422,0.489,1.574,44.07,1.921,36.44,2.092,33.181
115.90729856491089,0.494,1.569,44.185,1.916,36.541,2.092,33.181
116.1721203327179,0.494,1.574,44.07,1.916,36.541,2.092,33.181
116.43722462654114,0.494,1.574,44.07,1.916,36.541,2.087,33.277
116.70266103744507,0.494,1.569,44.185,1.916,36.541,2.087,33.277
116.96739220619202,0.494,1.569,44.185,1.916,36.541,2.087,33.277
117.23288321495056,0.494,1.569,44.185,1.911,36.642,2.087,33.277
117.4980480670929,0.494,1.569,44.185,1.911,36.642,2.082,33.374
117.76246213912964,0.489,1.569,44.185,1.911,36.642,2.087,33.277
118.0283031463623,0.494,1.564,44.3,1.906,36.743,2.082,33.374
118.29279947280884,0.489,1.569,44.185,1.906,36.743,2.082,33.374
118.558664560318,0.494,1.564,44.3,1.906,36.743,2.082,33.374
118.82403182983398,0.489,1.564,44.3,1.906,36.743,2.077,33.47
119.08928799629211,0.494,1.564,44.3,1.906,36.743,2.077,33.47
119.35417485237122,0.489,1.564,44.3,1.901,36.844,2.077,33.47
119.61920881271362,0.489,1.564,44.3,1.901,36.844,2.077,33.47
119.88394904136658,0.494,1.564,44.3,1.901,36.844,2.077,33.47
120.1496160030365,0.494,1.564,44.3,1.901,36.844,2.077,33.47
120.41468119621277,0.489,1.559,44.416,1.901,36.844,2.072,33.566
120.68008971214294,0.494,1.559,44.416,1.896,36.945,2.072,33.566
120.94410753250122,0.489,1.559,44.416,1.896,36.945,2.067,33.663
121.21024560928345,0.494,1.559,44.416,1.896,36.945,2.072,33.566
121.4749162197113,0.494,1.554,44.532,1.896,36.945,2.067,33.663
121.74053072929382,0.494,1.559,44.416,1.891,37.047,2.067,33.663
122.00522994995117,0.494,1.559,44.416,1.891,37.047,2.063,33.759
122.27074098587036,0.494,1.554,44.532,1.891,37.047,2.063,33.759
122.53590178489685,0.494,1.554,44.532,1.891,37.047,2.063,33.759
122.80038952827454,0.494,1.554,44.532,1.887,37.148,2.063,33.759
123.06593465805054,0.494,1.554,44.532,1.887,37.148,2.063,33.759
123.33095169067383,0.494,1.554,44.532,1.887,37.148,2.063,33.759
123.59635543823242,0.494,1.549,44.649,1.882,37.25,2.058,33.856
123.86156415939331,0.494,1.549,44.649,1.887,37.148,2.058,33.856
124.12649083137512,0.494,1.549,44.649,1.882,37.25,2.058,33.856
124.39217114448547,0.494,1.549,44.649,1.882,37.25,2.053,33.953
124.65630316734314,0.489,1.549,44.649,1.882,37.25,2.053,33.953
124.92226386070251,0.494,1.549,44.649,1.877,37.352,2.053,33.953
125.18736290931702,0.494,1.544,44.765,1.877,37.352,2.053,33.953
125.4524474143982,0.494,1.544,44.765,1.877,37.352,2.053,33.953
125.71726512908936,0.494,1.544,44.765,1.872,37.454,2.053,33.953
125.9828155040741,0.489,1.544,44.765,1.877,37.352,2.048,34.05
126.24788999557495,0.494,1.54,44.882,1.872,37.454,2.048,34.05
126.51222229003906,0.494,1.54,44.882,1.872,37.454,2.048,34.05
126.77756237983704,0.494,1.535,45.0,1.872,37.454,2.043,34.147
127.04308581352234,0.494,1.54,44.882,1.872,37.454,2.043,34.147
127.30815935134888,0.494,1.54,44.882,1.867,37.556,2.043,34.147
127.57386875152588,0.494,1.535,45.0,1.867,37.556,2.043,34.147
127.83827519416809,0.494,1.535,45.0,1.867,37.556,2.043,34.147
128.10415935516357,0.494,1.535,45.0,1.867,37.556,2.043,34.147
128.36934876441956,0.494,1.53,45.117,1.867,37.556,2.043,34.147
128.63460493087769,0.494,1.53,45.117,1.867,37.556,2.043,34.147
128.89934515953064,0.494,1.525,45.235,1.862,37.659,2.038,34.245
129.1641330718994,0.494,1.53,45.117,1.862,37.659,2.038,34.245
129.43028092384338,0.494,1.525,45.235,1.857,37.762,2.038,34.245
129.69437432289124,0.489,1.525,45.235,1.857,37.762,2.038,34.245
129.95923042297363,0.499,1.525,45.235,1.857,37.762,2.038,34.245
130.2241199016571,0.494,1.525,45.235,1.857,37.762,2.033,34.342
130.49046277999878,0.494,1.525,45.235,1.857,37.762,2.033,34.342
130.755455493927,0.494,1.52,45.353,1.857,37.762,2.033,34.342
131.02102160453796,0.494,1.52,45.353,1.857,37.762,2.033,34.342
131.28609895706177,0.489,1.52,45.353,1.857,37.762,2.033,34.342
131.55126333236694,0.494,1.52,45.353,1.852,37.864,2.033,34.342
131.8164200782776,0.494,1.515,45.471,1.852,37.864,2.028,34.44
132.08128261566162,0.494,1.52,45.353,1.852,37.864,2.028,34.44
132.34647178649902,0.494,1.515,45.471,1.852,37.864,2.023,34.537
132.61158847808838,0.494,1.515,45.471,1.848,37.967,2.023,34.537
132.87711882591248,0.494,1.515,45.471,1.848,37.967,2.023,34.537
133.1416015625,0.494,1.515,45.471,1.852,37.864,2.023,34.537
133.40625476837158,0.489,1.51,45.59,1.848,37.967,2.023,34.537
133.6721911430359,0.494,1.51,45.59,1.848,37.967,2.023,34.537
133.93747687339783,0.489,1.51,45.59,1.848,37.967,2.019,34.635
134.2029254436493,0.494,1.505,45.709,1.843,38.07,2.019,34.635
134.46753525733948,0.494,1.505,45.709,1.843,38.07,2.019,34.635
134.73325753211975,0.494,1.51,45.59,1.843,38.07,2.019,34.635
134.99721789360046,0.494,1.51,45.59,1.843,38.07,2.014,34.733
135.2633762359619,0.494,1.505,45.709,1.838,38.174,2.014,34.733
135.5283772945404,0.499,1.51,45.59,1.838,38.174,2.014,34.733
135.79387140274048,0.494,1.505,45.709,1.838,38.174,2.014,34.733
136.058696269989,0.494,1.505,45.709,1.838,38.174,2.014,34.733
136.32314801216125,0.494,1.505,45.709,1.838,38.174,2.014,34.733
136.58846855163574,0.494,1.505,45.709,1.838,38.174,2.014,34.733
136.8536069393158,0.494,1.5,45.828,1.838,38.174,2.009,34.831
137.1189341545105,0.489,1.5,45.828,1.833,38.277,2.009,34.831
137.38487243652344,0.494,1.496,45.948,1.833,38.277,2.014,34.733
137.6489474773407,0.494,1.5,45.828,1.828,38.381,2.009,34.831
137.91408896446228,0.494,1.496,45.948,1.828,38.381,2.004,34.929
138.17927241325378,0.494,1.496,45.948,1.828,38.381,2.004,34.929
138.44447803497314,0.494,1.496,45.948,1.828,38.381,2.004,34.929
138.71057224273682,0.494,1.496,45.948,1.828,38.381,2.004,34.929
138.97449016571045,0.494,1.496,45.948,1.828,38.381,2.004,34.929
139.24099707603455,0.494,1.496,45.948,1.823,38.485,2.004,34.929
139.5061855316162,0.494,1.491,46.068,1.823,38.485,1.999,35.028
139.77109742164612,0.489,1.491,46.068,1.828,38.381,1.999,35.028
140.03538250923157,0.494,1.486,46.188,1.823,38.485,1.999,35.028
140.30072045326233,0.494,1.491,46.068,1.823,38.485,1.994,35.126
140.5662853717804,0.494,1.491,46.068,1.818,38.589,1.994,35.126
140.83100867271423,0.494,1.491,46.068,1.818,38.589,1.994,35.126
141.09658479690552,0.494,1.486,46.188,1.818,38.589,1.994,35.126
141.36191606521606,0.494,1.486,46.188,1.818,38.589,1.994,35.126
141.627427816391,0.489,1.491,46.068,1.818,38.589,1.989,35.225
141.8913116455078,0.494,1.486,46.188,1.813,38.693,1.994,35.126
142.1572241783142,0.494,1.486,46.188,1.813,38.693,1.989,35.225
142.42242121696472,0.494,1.486,46.188,1.813,38.693,1.989,35.225
142.68755102157593,0.489,1.486,46.188,1.813,38.693,1.989,35.225
142.95268535614014,0.499,1.476,46.429,1.808,38.797,1.984,35.323
143.21808004379272,0.494,1.481,46.308,1.808,38.797,1.984,35.323
143.48319625854492,0.494,1.481,46.308,1.808,38.797,1.984,35.323
143.74782633781433,0.494,1.476,46.429,1.808,38.797,1.984,35.323
144.01303815841675,0.494,1.476,46.429,1.808,38.797,1.984,35.323
144.27867221832275,0.494,1.481,46.308,1.808,38.797,1.984,35.323
144.5436761379242,0.494,1.481,46.308,1.808,38.797,1.979,35.422
144.80871558189392,0.494,1.476,46.429,1.804,38.902,1.984,35.323
145.0744330883026,0.494,1.481,46.308,1.804,38.902,1.979,35.422
145.33928847312927,0.489,1.476,46.429,1.804,38.902,1.975,35.521
145.60456562042236,0.494,1.476,46.429,1.804,38.902,1.979,35.422
145.86880540847778,0.494,1.471,46.55,1.799,39.007,1.975,35.521
146.13490915298462,0.494,1.476,46.429,1.799,39.007,1.975,35.521
146.399311542511,0.494,1.471,46.55,1.799,39.007,1.97,35.62
146.6644971370697,0.494,1.471,46.55,1.799,39.007,1.975,35.521
146.9292335510254,0.494,1.471,46.55,1.794,39.112,1.97,35.62
147.1944797039032,0.494,1.471,46.55,1.799,39.007,1.97,35.62
147.45954704284668,0.494,1.471,46.55,1.794,39.112,1.97,35.62
147.72559452056885,0.499,1.466,46.672,1.794,39.112,1.97,35.62
147.9910590648651,0.494,1.471,46.55,1.794,39.112,1.97,35.62
148.2562518119812,0.494,1.466,46.672,1.789,39.217,1.96,35.819
148.52105259895325,0.489,1.466,46.672,1.789,39.217,1.96,35.819
148.78628015518188,0.494,1.461,46.793,1.789,39.217,1.96,35.819
149.05151796340942,0.494,1.466,46.672,1.789,39.217,1.96,35.819
149.3169140815735,0.494,1.461,46.793,1.784,39.322,1.955,35.919
149.58209800720215,0.494,1.461,46.793,1.784,39.322,1.955,35.919
149.8460133075714,0.494,1.461,46.793,1.784,39.322,1.955,35.919
150.11239004135132,0.494,1.461,46.793,1.779,39.427,1.955,35.919
150.376939535141,0.494,1.461,46.793,1.779,39.427,1.95,36.019
150.64213180541992,0.494,1.461,46.793,1.779,39.427,1.95,36.019
150.9297068119049,0.494,1.461,46.793,1.779,39.427,1.95,36.019
151.17286348342896,0.494,1.461,46.793,1.779,39.427,1.95,36.019
151.43802666664124,0.494,1.461,46.793,1.779,39.427,1.95,36.019
151.7030053138733,0.499,1.457,46.915,1.774,39.533,1.945,36.118
151.96828866004944,0.494,1.461,46.793,1.774,39.533,1.945,36.118
152.23221707344055,0.494,1.457,46.915,1.769,39.639,1.94,36.218
152.4986011981964,0.494,1.457,46.915,1.774,39.533,1.94,36.218
152.7628128528595,0.499,1.457,46.915,1.769,39.639,1.94,36.218
153.02821016311646,0.494,1.461,46.793,1.769,39.639,1.94,36.218
153.2932391166687,0.494,1.457,46.915,1.769,39.639,1.94,36.218
153.55921387672424,0.494,1.457,46.915,1.769,39.639,1.94,36.218
153.8242747783661,0.494,1.457,46.915,1.769,39.639,1.94,36.218
154.0892219543457,0.494,1.457,46.915,1.764,39.745,1.935,36.319
154.35391116142273,0.494,1.457,46.915,1.769,39.639,1.935,36.319
154.61967587471008,0.489,1.452,47.038,1.764,39.745,1.935,36.319
154.88417220115662,0.494,1.452,47.038,1.764,39.745,1.931,36.419
155.15000414848328,0.494,1.452,47.038,1.764,39.745,1.931,36.419
155.414320230484,0.494,1.452,47.038,1.764,39.745,1.931,36.419
155.68010878562927,0.494,1.447,47.161,1.764,39.745,1.931,36.419
155.94420528411865,0.494,1.452,47.038,1.76,39.851,1.931,36.419
156.21062922477722,0.489,1.452,47.038,1.76,39.851,1.926,36.519
156.4758265018463,0.494,1.447,47.161,1.76,39.851,1.926,36.519
156.74047827720642,0.494,1.447,47.161,1.76,39.851,1.926,36.519
157.00629925727844,0.494,1.447,47.161,1.76,39.851,1.926,36.519
157.27145171165466,0.494,1.447,47.161,1.76,39.851,1.926,36.519
157.53590989112854,0.499,1.442,47.284,1.755,39.958,1.926,36.519
157.80111813545227,0.494,1.442,47.284,1.755,39.958,1.926,36.519
158.06652808189392,0.494,1.442,47.284,1.755,39.958,1.921,36.62
158.33232021331787,0.494,1.442,47.284,1.755,39.958,1.921,36.62
158.59570240974426,0.494,1.442,47.284,1.755,39.958,1.921,36.62
158.86103987693787,0.494,1.442,47.284,1.75,40.065,1.921,36.62
159.12618708610535,0.494,1.442,47.284,1.75,40.065,1.921,36.62
159.3912377357483,0.494,1.442,47.284,1.75,40.065,1.921,36.62
159.6573190689087,0.494,1.442,47.284,1.75,40.065,1.921,36.62
159.9231662750244,0.494,1.437,47.407,1.75,40.065,1.916,36.721
160.18790078163147,0.494,1.437,47.407,1.75,40.065,1.916,36.721
160.4530782699585,0.489,1.437,47.407,1.75,40.065,1.916,36.721
160.71833539009094,0.494,1.432,47.531,1.745,40.171,1.911,36.822
160.9830720424652,0.489,1.432,47.531,1.745,40.171,1.911,36.822
161.24832367897034,0.494,1.432,47.531,1.745,40.171,1.906,36.923
161.51370549201965,0.494,1.432,47.531,1.745,40.171,1.911,36.822
161.7788941860199,0.552,1.461,46.793,1.735,40.386,1.916,36.721
162.04285311698914,0.523,1.461,46.793,1.774,39.533,1.906,36.923
162.3092565536499,0.479,1.466,46.672,1.774,39.533,1.926,36.519
162.57438230514526,0.489,1.427,47.655,1.774,39.533,1.945,36.118
162.83914256095886,0.508,1.442,47.284,1.774,39.533,1.955,35.919
163.1044511795044,0.469,1.408,48.154,1.725,40.601,1.896,37.125
163.36971020698547,0.469,1.388,48.66,1.74,40.279,1.891,37.227
163.6349995136261,0.479,1.398,48.406,1.696,41.252,1.887,37.329
163.90038537979126,0.489,1.417,47.904,1.706,41.034,1.862,37.84
164.16528940200806,0.484,1.393,48.533,1.686,41.47,1.887,37.329
164.4300501346588,0.523,1.432,47.531,1.73,40.493,1.867,37.737
164.69506168365479,0.538,1.457,46.915,1.74,40.279,1.891,37.227
164.96082282066345,0.538,1.466,46.672,1.75,40.065,1.896,37.125
165.22620797157288,0.518,1.461,46.793,1.779,39.427,1.926,36.519
165.49118733406067,0.494,1.437,47.407,1.789,39.217,1.935,36.319
165.75531721115112,0.469,1.437,47.407,1.76,39.851,1.945,36.118
166.0208020210266,0.464,1.417,47.904,1.75,40.065,1.926,36.519
166.28598737716675,0.435,1.393,48.533,1.706,41.034,1.901,37.024
166.55099034309387,0.459,1.378,48.914,1.701,41.143,1.877,37.533
166.81712770462036,0.494,1.393,48.533,1.681,41.58,1.828,38.563
167.0813353061676,0.494,1.417,47.904,1.701,41.143,1.857,37.943
167.3474018573761,0.518,1.393,48.533,1.735,40.386,1.857,37.943
167.61234521865845,0.543,1.437,47.407,1.73,40.493,1.882,37.431
167.87726879119873,0.523,1.461,46.793,1.75,40.065,1.867,37.737
168.14205241203308,0.513,1.461,46.793,1.76,39.851,1.901,37.024
168.40756058692932,0.503,1.432,47.531,1.774,39.533,1.935,36.319
168.67240810394287,0.489,1.413,48.029,1.764,39.745,1.94,36.218
168.93831872940063,0.459,1.413,48.029,1.735,40.386,1.901,37.024
169.20195841789246,0.45,1.359,49.428,1.73,40.493,1.891,37.227
169.468181848526,0.479,1.359,49.428,1.696,41.252,1.877,37.533
169.73369479179382,0.479,1.378,48.914,1.676,41.69,1.838,38.355
169.9982500076294,0.489,1.413,48.029,1.672,41.8,1.843,38.252
170.26379704475403,0.523,1.388,48.66,1.716,40.817,1.838,38.355
170.52895617485046,0.528,1.442,47.284,1.706,41.034,1.882,37.431
170.79402494430542,0.543,1.447,47.161,1.735,40.386,1.882,37.431
171.05943322181702,0.503,1.471,46.55,1.75,40.065,1.906,36.923
171.32422018051147,0.508,1.427,47.655,1.774,39.533,1.921,36.62
171.58846259117126,0.455,1.398,48.406,1.73,40.493,1.926,36.519
171.85450339317322,0.455,1.408,48.154,1.735,40.386,1.906,36.923
172.1194257736206,0.455,1.398,48.406,1.72,40.709,1.891,37.227
172.3845088481903,0.513,1.398,48.406,1.706,41.034,1.896,37.125
172.64982104301453,0.464,1.373,49.042,1.686,41.47,1.848,38.149
172.9155490398407,0.469,1.388,48.66,1.691,41.361,1.828,38.563
173.1804962158203,0.503,1.383,48.787,1.672,41.8,1.857,37.943
173.44566464424133,0.513,1.393,48.533,1.696,41.252,1.872,37.635
173.71017789840698,0.528,1.417,47.904,1.725,40.601,1.852,38.046
173.97487783432007,0.533,1.447,47.161,1.75,40.065,1.891,37.227
174.24118566513062,0.503,1.422,47.779,1.735,40.386,1.921,36.62
174.50557446479797,0.503,1.417,47.904,1.745,40.171,1.955,35.919
174.77121329307556,0.469,1.393,48.533,1.711,40.925,1.887,37.329
175.03621077537537,0.469,1.383,48.787,1.725,40.601,1.867,37.737
175.30061626434326,0.474,1.349,49.688,1.676,41.69,1.867,37.737
175.56700944900513,0.503,1.378,48.914,1.676,41.69,1.857,37.943
175.83115029335022,0.479,1.398,48.406,1.667,41.91,1.833,38.459
176.09661102294922,0.503,1.383,48.787,1.701,41.143,1.813,38.875
176.3622272014618,0.543,1.388,48.66,1.701,41.143,1.857,37.943
176.6278235912323,0.538,1.417,47.904,1.716,40.817,1.857,37.943
176.89262890815735,0.513,1.442,47.284,1.735,40.386,1.877,37.533
177.15808176994324,0.499,1.417,47.904,1.745,40.171,1.896,37.125
177.4234161376953,0.503,1.398,48.406,1.73,40.493,1.921,36.62
177.68759942054749,0.455,1.369,49.171,1.711,40.925,1.887,37.329
177.95332670211792,0.455,1.359,49.428,1.696,41.252,1.877,37.533
178.21784853935242,0.464,1.349,49.688,1.667,41.91,1.848,38.149
178.4827799797058,0.513,1.364,49.299,1.662,42.021,1.833,38.459
178.74899625778198,0.484,1.378,48.914,1.667,41.91,1.818,38.771
179.01370811462402,0.523,1.383,48.787,1.667,41.91,1.823,38.667
179.27853798866272,0.533,1.408,48.154,1.696,41.252,1.852,38.046
179.5443136692047,0.499,1.437,47.407,1.716,40.817,1.872,37.635
179.80831003189087,0.523,1.417,47.904,1.735,40.386,1.867,37.737
180.07479429244995,0.489,1.403,48.28,1.73,40.493,1.887,37.329
180.33975410461426,0.464,1.393,48.533,1.701,41.143,1.891,37.227
180.60508489608765,0.459,1.373,49.042,1.696,41.252,1.857,37.943
180.86922311782837,0.459,1.359,49.428,1.676,41.69,1.857,37.943
181.13523364067078,0.484,1.349,49.688,1.667,41.91,1.862,37.84
181.40029287338257,0.499,1.369,49.171,1.628,42.801,1.779,39.61
181.6645998954773,0.494,1.364,49.299,1.637,42.577,1.828,38.563
181.9301905632019,0.538,1.364,49.299,1.706,41.034,1.833,38.459
182.19525051116943,0.557,1.398,48.406,1.686,41.47,1.857,37.943
182.4600977897644,0.543,1.447,47.161,1.711,40.925,1.833,38.459
182.72538781166077,0.518,1.461,46.793,1.73,40.493,1.867,37.737
182.99135446548462,0.494,1.422,47.779,1.745,40.171,1.882,37.431
183.2562415599823,0.489,1.393,48.533,1.716,40.817,1.887,37.329
183.52147889137268,0.459,1.359,49.428,1.696,41.252,1.872,37.635
183.7870593070984,0.445,1.354,49.558,1.672,41.8,1.843,38.252
184.05140352249146,0.494,1.359,49.428,1.652,42.243,1.828,38.563
184.31648230552673,0.518,1.364,49.299,1.642,42.465,1.818,38.771
184.58230543136597,0.484,1.383,48.787,1.642,42.465,1.804,39.084
184.84693121910095,0.499,1.398,48.406,1.706,41.034,1.828,38.563
185.11214065551758,0.543,1.408,48.154,1.667,41.91,1.852,38.046
185.37730050086975,0.538,1.417,47.904,1.696,41.252,1.843,38.252
185.64146423339844,0.508,1.447,47.161,1.72,40.709,1.852,38.046
185.9080674648285,0.503,1.413,48.029,1.73,40.493,1.882,37.431
186.17323756217957,0.494,1.413,48.029,1.701,41.143,1.891,37.227
186.43848061561584,0.44,1.393,48.533,1.672,41.8,1.862,37.84
186.7031991481781,0.455,1.349,49.688,1.676,41.69,1.857,37.943
186.96886467933655,0.474,1.349,49.688,1.657,42.132,1.848,38.149
187.2340214252472,0.489,1.349,49.688,1.628,42.801,1.808,38.979
187.49825716018677,0.494,1.388,48.66,1.637,42.577,1.769,39.822
187.76303148269653,0.499,1.383,48.787,1.672,41.8,1.799,39.189
188.02882313728333,0.533,1.393,48.533,1.672,41.8,1.823,38.667
188.29459524154663,0.552,1.417,47.904,1.681,41.58,1.828,38.563
188.55943846702576,0.494,1.388,48.66,1.676,41.69,1.833,38.459
188.8240270614624,0.494,1.383,48.787,1.676,41.69,1.833,38.459
189.08890342712402,0.494,1.388,48.66,1.676,41.69,1.833,38.459
189.3553261756897,0.494,1.383,48.787,1.672,41.8,1.838,38.355
189.6203293800354,0.499,1.383,48.787,1.672,41.8,1.838,38.355
189.88483929634094,0.494,1.383,48.787,1.672,41.8,1.833,38.459
190.15041637420654,0.494,1.378,48.914,1.672,41.8,1.833,38.459
190.4160418510437,0.494,1.378,48.914,1.672,41.8,1.828,38.563
190.68056178092957,0.494,1.383,48.787,1.672,41.8,1.833,38.459
190.94615602493286,0.494,1.383,48.787,1.672,41.8,1.828,38.563
191.2100703716278,0.499,1.383,48.787,1.672,41.8,1.828,38.563
191.47624039649963,0.494,1.378,48.914,1.667,41.91,1.828,38.563
191.7413034439087,0.494,1.383,48.787,1.667,41.91,1.828,38.563
192.0067675113678,0.494,1.378,48.914,1.672,41.8,1.828,38.563
192.27097034454346,0.494,1.378,48.914,1.672,41.8,1.828,38.563
192.53572940826416,0.494,1.373,49.042,1.667,41.91,1.828,38.563
